path	tracked	top	ext	kind	bytes	lines	sha256_16	flags
03_dev/teacher_web/v1/src/_assets/c3a0b495-7e80-4290-9223-4a933153ea43.woff2	tracked	03_dev	.woff2	binary	61260		9ed73f80bc66fa55	
03_dev/teacher_web/v1/src/_assets/c7196780-5f1c-456f-898c-1c0908736dd2.woff2	tracked	03_dev	.woff2	binary	65176		00d80cd1e731c1bf	
03_dev/teacher_web/v1/src/_assets/c7ef40a7-ab84-419c-9e0d-27cfe16b05f6.woff2	tracked	03_dev	.woff2	binary	18252		9613000c3e555b29	
03_dev/teacher_web/v1/src/_assets/cfb9af3e-1ed1-4647-a6a8-b2de6449583f.woff2	tracked	03_dev	.woff2	binary	15732		6790be25a9db8a73	
03_dev/teacher_web/v1/src/_assets/cfd7798c-eaea-4f69-b81f-5b1daa5201b1.woff2	tracked	03_dev	.woff2	binary	60520		ac66aa1fafb83033	
03_dev/teacher_web/v1/src/_assets/d03c606f-ea2e-494c-95fc-972d3d7c437c.woff2	tracked	03_dev	.woff2	binary	10744		cf70659d5a341cad	
03_dev/teacher_web/v1/src/_assets/d12d76a9-1d99-42ce-b662-d06c2cfd38c1.woff2	tracked	03_dev	.woff2	binary	86840		387fafc0e9e524c1	
03_dev/teacher_web/v1/src/_assets/d26f1e3b-8b3d-4574-8a3b-83876d54b997.woff2	tracked	03_dev	.woff2	binary	18936		0979aa4dac23a53c	
03_dev/teacher_web/v1/src/_assets/d5e04cac-5786-49a9-aa49-1fc6bf31737a.woff2	tracked	03_dev	.woff2	binary	77736		434772cd14ba5f33	
03_dev/teacher_web/v1/src/_assets/dd25229b-4856-4826-843e-9c141aeef0af.woff2	tracked	03_dev	.woff2	binary	18744		e6b53d042dfed4cd	
03_dev/teacher_web/v1/src/_assets/dfd0dbfd-9d79-40ec-8325-0804a8b4d257.woff2	tracked	03_dev	.woff2	binary	15856		6f067e59d47eaa74	
03_dev/teacher_web/v1/src/_assets/ed850ee3-5f26-4243-9ea5-f84b1a40118b.woff2	tracked	03_dev	.woff2	binary	16092		49da1cdb9543b767	
03_dev/teacher_web/v1/src/_assets/eda1a257-c5d3-4a8a-be4b-51534fc90ebc.woff2	tracked	03_dev	.woff2	binary	73340		75cdad5e539f3b49	
03_dev/teacher_web/v1/src/_assets/eebbe24a-1ff3-444b-805c-09bfe64140ba.woff2	tracked	03_dev	.woff2	binary	72044		0b75ffe0fd69a350	
03_dev/teacher_web/v1/src/_assets/ef10d320-79f6-469e-ac16-0aaa745d6049.woff2	tracked	03_dev	.woff2	binary	16624		12481a1e87d4454b	
03_dev/teacher_web/v1/src/_assets/f26f031a-0f77-4a9b-bdff-50e4351945bc.woff2	tracked	03_dev	.woff2	binary	16432		4e3a41a6c68b0688	
03_dev/teacher_web/v1/src/_assets/f2e3afc2-08da-4340-b912-f301f7bb6e6f.woff2	tracked	03_dev	.woff2	binary	80324		8884f74212733dce	
03_dev/teacher_web/v1/src/_assets/f6a80215-a923-4806-8e46-9f53c71df566.woff2	tracked	03_dev	.woff2	binary	64832		f47dee586d6958b7	
03_dev/teacher_web/v1/src/_assets/f7d1fe45-5d2b-4757-aff8-887f1785afe5.woff2	tracked	03_dev	.woff2	binary	17236		422d87e1fefdaf90	
03_dev/teacher_web/v1/src/api/client.ts	tracked	03_dev	.ts	text	10262	416	df7086ce8ef01ab2	secret-word
03_dev/teacher_web/v1/src/assets/tomoshibi-icon.png	tracked	03_dev	.png	binary	169261		cbb14f0888879c3d	
03_dev/teacher_web/v1/src/components/Shell.tsx	tracked	03_dev	.tsx	text	2520	75	f41c44a1abd7ace4	
03_dev/teacher_web/v1/src/components/_legacy/accounts.jsx	tracked	03_dev	.jsx	text	23380	296	3cf04fb1f370673f	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/components/_legacy/app.jsx	tracked	03_dev	.jsx	text	9045	182	0dd51c14acd6cd25	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/applications.jsx	tracked	03_dev	.jsx	text	15153	280	0fb37d93db88a5a6	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/discipline.jsx	tracked	03_dev	.jsx	text	8428	130	c13d7c7ad17be221	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/front-desk.jsx	tracked	03_dev	.jsx	text	18354	278	9731b9b09e9e63dd	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/live-roll-call.jsx	tracked	03_dev	.jsx	text	16359	293	43470cd82a04143b	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/login.jsx	tracked	03_dev	.jsx	text	5039	102	518051a22a960176	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/components/_legacy/outstay-detail-modal.jsx	tracked	03_dev	.jsx	text	10522	167	07541fa8f6f7ac3c	
03_dev/teacher_web/v1/src/components/_legacy/override-modal.jsx	tracked	03_dev	.jsx	text	7813	98	577acffe06f2a6c5	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/pages-records-search-etc.jsx	tracked	03_dev	.jsx	text	70891	944	558bd232a88a8494	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/roll-call-landing.jsx	tracked	03_dev	.jsx	text	15414	268	b53c335c8de5a777	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/select-teacher.jsx	tracked	03_dev	.jsx	text	11847	190	ed432e65afdbfee3	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/shell.jsx	tracked	03_dev	.jsx	text	10927	183	af3307d119dc47ca	demo-mock-todo
03_dev/teacher_web/v1/src/components/_legacy/theme.jsx	tracked	03_dev	.jsx	text	6234	84	bedece89c5f02164	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/index.css	tracked	03_dev	.css	text	1560	51	7d2eb0ba8b918303	
03_dev/teacher_web/v1/src/index.html	tracked	03_dev	.html	text	669857	7775	5bab253eb1198c6f	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/main.tsx	tracked	03_dev	.tsx	text	236	10	6d64ef738d4185c2	
03_dev/teacher_web/v1/src/pages/Applications.tsx	tracked	03_dev	.tsx	text	8359	240	99063c81f5b8cc3d	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/pages/Login.tsx	tracked	03_dev	.tsx	text	2783	85	c1888349b25acafa	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/pages/RollCall.tsx	tracked	03_dev	.tsx	text	7702	205	63f5e09d5e3f0f8f	secret-word
03_dev/teacher_web/v1/src/pages/Study.tsx	tracked	03_dev	.tsx	text	11089	297	9716862d9f814fe9	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/pages/Teachers.tsx	tracked	03_dev	.tsx	text	6852	181	02dc4c45f822714a	secret-word
03_dev/teacher_web/v1/src/store/auth.ts	tracked	03_dev	.ts	text	797	34	c2fc91bd49d9c075	secret-word
03_dev/teacher_web/v1/src/vendor/babel.min.js	tracked	03_dev	.js	text	3137752	4	2623a9e22809915c	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/vendor/react-dom.development.js	tracked	03_dev	.js	text	1080227	29924	f9044a5e9c39db8b	demo-mock-todo,secret-word
03_dev/teacher_web/v1/src/vendor/react.development.js	tracked	03_dev	.js	text	109931	3343	28348fef6cb0ed8b	demo-mock-todo,secret-word
03_dev/teacher_web/v1/tailwind.config.js	tracked	03_dev	.js	text	645	29	455b08f03eacffbd	
03_dev/teacher_web/v1/tomoshibi	tracked	03_dev	[none]	text	6902	208	5ffff49252888e73	demo-mock-todo
03_dev/teacher_web/v1/tsconfig.json	tracked	03_dev	.json	text	511	20	7c343cac9322ad19	
03_dev/teacher_web/v1/tsconfig.tsbuildinfo	tracked	03_dev	.tsbuildinfo	text	267	1	328c39b9bc745fb9	
03_dev/teacher_web/v1/vite.config.ts	tracked	03_dev	.ts	text	283	15	3159235373d77081	
03_dev/teacher_web/v1/开发模式跑.command	tracked	03_dev	.command	text	728	24	1a0d3c597bc9461a	demo-mock-todo
03_dev/teacher_web/v1/打包单文件.command	tracked	03_dev	.command	text	368	11	a77e4cae17ebefd3	demo-mock-todo
04_ops/MAC_MINI_SETUP.md	tracked	04_ops	.md	text	11993	384	18e078e25cc6886c	demo-mock-todo,secret-word
04_ops/wifi_survey_howto.md	tracked	04_ops	.md	text	9899	264	aa58cba7aa66c7c6	demo-mock-todo
05_logs/AC_叙事/AC_志望動機_素材.md	tracked	05_logs	.md	text	7798	185	157953e8374af0e1	
05_logs/AC_叙事/AC_提交_checklist.md	tracked	05_logs	.md	text	6288	163	4110aef5d6ce1ebe	demo-mock-todo
05_logs/AC_叙事/Batch3_itsuki手笔素材指引.md	tracked	05_logs	.md	text	26151	461	6b3b2bd9fc33b4fe	demo-mock-todo
05_logs/AC_叙事/v0.3.0_AC叙事.md	tracked	05_logs	.md	text	11512	204	6708d5aac22a592c	demo-mock-todo
05_logs/AC_叙事/v0.3.2_AC叙事.md	tracked	05_logs	.md	text	11116	191	35f281ef18e2b87e	demo-mock-todo
05_logs/AC_叙事/v0.4.0_AC叙事.md	tracked	05_logs	.md	text	11239	214	8d8432ebc183e85e	demo-mock-todo
05_logs/AC_叙事/v0.5.0_AC叙事.md	tracked	05_logs	.md	text	15796	296	67186bf3c440a289	demo-mock-todo
05_logs/AC_叙事/v0.6.0_AC叙事.md	tracked	05_logs	.md	text	11548	214	5de172f3dde6786b	demo-mock-todo,secret-word
05_logs/AC_叙事/v0.7.0_AC叙事.md	tracked	05_logs	.md	text	17240	310	6687df048cf75a9d	demo-mock-todo
05_logs/AC_叙事/v0.8.0_AC叙事.md	tracked	05_logs	.md	text	13795	252	a873323bf32931e5	demo-mock-todo,secret-word
05_logs/AC_叙事/原创设计_语音播报防作弊.md	tracked	05_logs	.md	text	8113	136	efddc021e3341d77	
05_logs/AC_叙事/面试准备_索引.md	tracked	05_logs	.md	text	8699	203	d46a9353340e702e	demo-mock-todo
05_logs/decision_log.md	tracked	05_logs	.md	text	7862	164	91d634067f3d1976	secret-word
05_logs/dev_log/2026-02-02_目录结构和命名规划.md	tracked	05_logs	.md	text	1186	31	886e8028067b0d9d	
05_logs/dev_log/2026-02-03_点呼规格大纲完成.md	tracked	05_logs	.md	text	1639	35	5c99314ed49f02e8	
05_logs/dev_log/2026-02-04_全体計画の改善.md	tracked	05_logs	.md	text	519	13	a85e5b846024608e	
05_logs/dev_log/2026-02-08_学生分类和点呼合并.md	tracked	05_logs	.md	text	1675	40	693db14b08dfb8b5	
05_logs/dev_log/2026-04-10_session_summary.md	tracked	05_logs	.md	text	7570	151	8bfa6161638e85fe	
05_logs/dev_log/2026-04-10_回归日.md	tracked	05_logs	.md	text	41058	700	bdaf3c7fe298a3d5	demo-mock-todo
05_logs/dev_log/2026-04-10_空白期反思_索引.md	tracked	05_logs	.md	text	2223	45	f7e6e19bc0969ac9	
05_logs/dev_log/2026-04-12_NFC方案设计日.md	tracked	05_logs	.md	text	12014	217	afc04568a56449f7	
05_logs/dev_log/2026-04-15_[NFC][MULTI]_硬件重开与Phase2架构.md	tracked	05_logs	.md	text	6076	112	d39a843607239dde	secret-word
05_logs/learning_path.md	tracked	05_logs	.md	text	12756	300	32fbacf14273d053	secret-word
05_logs/problem_solving/2026-04-10_NFC_NFD_git_pull_failure.md	tracked	05_logs	.md	text	4880	70	96ff9d37255b95fc	
05_logs/problem_solving/2026-04-15_AI过度配置诊断.md	tracked	05_logs	.md	text	6455	157	eabe2864277b97a9	
05_logs/problem_solving/2026-04-15_iOS限制下的UID统一模型重构.md	tracked	05_logs	.md	text	6932	142	f9704c5ea4dbdaa7	demo-mock-todo,secret-word
05_logs/problem_solving/2026-04-15_spec_gap_发现.md	tracked	05_logs	.md	text	5915	154	f1a259307438e90f	demo-mock-todo
05_logs/project_evolution.md	tracked	05_logs	.md	text	7328	182	1279d0b5af14021a	secret-word
05_logs/raw/2025-12_NFC系统早期设计对话.md	tracked	05_logs	.md	text	138955	3141	66f7ac3b53a45840	demo-mock-todo,secret-word
05_logs/raw/2026-04-12_NFC架构讨论.md	tracked	05_logs	.md	text	4526	110	3647e735d3808107	
05_logs/raw/2026-04-13_版本管理和AC工作流.md	tracked	05_logs	.md	text	3220	100	e5b2c48873589c75	secret-word
05_logs/raw/2026-04-15_NFC硬件+Phase2架构讨论.md	tracked	05_logs	.md	text	6894	177	902242e7a450ad16	secret-word
05_logs/raw/2026-04-17.md	tracked	05_logs	.md	text	44050	774	24aba834abee0391	demo-mock-todo,secret-word
05_logs/raw/2026-04-19.md	tracked	05_logs	.md	text	40644	737	2d589c93a4f9e2c3	demo-mock-todo,secret-word
05_logs/raw/2026-04-20.md	tracked	05_logs	.md	text	55990	1008	20972fc1a1afd6e6	demo-mock-todo,secret-word
05_logs/raw/2026-04-20_v0.3.1发布执行.md	tracked	05_logs	.md	text	24531	413	91c9a6a875d04097	demo-mock-todo
05_logs/raw/2026-04-21.md	tracked	05_logs	.md	text	49101	798	a12f44e4c723b1d8	demo-mock-todo,secret-word
05_logs/raw/2026-04-22.md	tracked	05_logs	.md	text	30197	432	443efcc90ddaebe2	demo-mock-todo
05_logs/raw/2026-04-22_iOS前端设计_Round1.md	tracked	05_logs	.md	text	25236	356	024d3b1c72685a54	demo-mock-todo,secret-word
05_logs/raw/2026-04-23.md	tracked	05_logs	.md	text	14486	206	c3ecde8dacdab032	demo-mock-todo
05_logs/raw/2026-04-24.md	tracked	05_logs	.md	text	9865	165	4e94437d294cdd76	demo-mock-todo
05_logs/raw/2026-04-29.md	tracked	05_logs	.md	text	36708	717	10bb02b55880a5b6	demo-mock-todo
05_logs/raw/2026-04-30.md	tracked	05_logs	.md	text	51381	916	a3b2095d29326270	demo-mock-todo
05_logs/raw/2026-05-01.md	tracked	05_logs	.md	text	19289	335	e7dc467aa9f33155	demo-mock-todo,secret-word
05_logs/raw/2026-05-02.md	tracked	05_logs	.md	text	35442	564	253bf7f6adc153d7	demo-mock-todo,secret-word
05_logs/raw/2026-05-03.md	tracked	05_logs	.md	text	65942	972	8cd65d868aeb8049	demo-mock-todo,secret-word
05_logs/raw/2026-05-04.md	tracked	05_logs	.md	text	121561	1950	b222d10d6599f08a	demo-mock-todo,secret-word
05_logs/raw/2026-05-04_iOS_bug修复.md	tracked	05_logs	.md	text	17700	354	5e907001af67f166	demo-mock-todo,secret-word
05_logs/raw/2026-05-06.md	tracked	05_logs	.md	text	12412	194	bc6c58b2c71037c4	demo-mock-todo,secret-word
05_logs/raw/2026-05-07.md	tracked	05_logs	.md	text	11735	242	f6a49171297ea41f	demo-mock-todo
05_logs/raw/2026-05-08.md	tracked	05_logs	.md	text	14657	321	9f8319b1fbfd41aa	demo-mock-todo
05_logs/raw/2026-05-08_ios_上架冲刺.md	tracked	05_logs	.md	text	12649	261	9b5492a48219cc0c	demo-mock-todo,secret-word
05_logs/raw/2026-05-08_reviewer_demo重做.md	tracked	05_logs	.md	text	22844	390	fb3f00a97c064244	demo-mock-todo,secret-word
05_logs/raw/2026-05-08_vps_deploy_steps.md	tracked	05_logs	.md	text	6230	187	4c5ca6745c729374	demo-mock-todo,secret-word
05_logs/raw/2026-05-10.md	tracked	05_logs	.md	text	40477	734	ddbd9b885ed8aca8	demo-mock-todo,secret-word
05_logs/raw/2026-05-11.md	tracked	05_logs	.md	text	70747	1133	082bf662aff1d0c5	demo-mock-todo,secret-word
05_logs/raw/2026-05-11_reviewer后门修复上线.md	tracked	05_logs	.md	text	23685	419	77bf13ceb5ab439b	demo-mock-todo,secret-word
05_logs/raw/2026-05-11_深夜大整理.md	tracked	05_logs	.md	text	10599	225	9a9ce48f82933584	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_codex_auto_修复.md	tracked	05_logs	.md	text	3156	77	9177d8dbd226549f	secret-word
05_logs/raw/2026-05-12_修补批量+comm规则加严.md	tracked	05_logs	.md	text	17445	276	02e06408a8773bae	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_压缩后接力指引.md	tracked	05_logs	.md	text	15867	493	646c18b17e3070c7	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_接力CC进度快照.md	tracked	05_logs	.md	text	8686	169	4f9ebc2b2f3ad3cd	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_深夜大整理_AC价值汇总.md	tracked	05_logs	.md	text	16749	275	4bbeb0594bf7c8be	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_深夜大整理_总结报告.md	tracked	05_logs	.md	text	15916	351	886e182a4de49f09	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_深度审查_总结.html	tracked	05_logs	.html	text	27441	367	5a64ca20f15201ca	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_深度审查_执行计划.md	tracked	05_logs	.md	text	7278	207	6887643b75401e32	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_深度审查_批1_5端代码整合.md	tracked	05_logs	.md	text	16996	276	00a7a97fa1f8cfc9	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_深度审查_批2批3整合.md	tracked	05_logs	.md	text	18871	322	925df4d3c56aad1c	demo-mock-todo,secret-word
05_logs/raw/2026-05-12_问题清单_codex修复SOP.md	tracked	05_logs	.md	text	12564	406	0ce04803e3bc2cc6	demo-mock-todo,secret-word
05_logs/raw/2026-05-13_接力CC续做.md	tracked	05_logs	.md	text	7957	155	8b7010f5f534b9a4	demo-mock-todo,secret-word
05_logs/raw/2026-05-14.md	tracked	05_logs	.md	text	34699	518	2bdaabdb3b5efb4b	demo-mock-todo,secret-word
05_logs/raw/2026-05-14_Tango立项+bootstrap.md	tracked	05_logs	.md	text	16597	370	b88a83542b642fd7	demo-mock-todo
05_logs/raw/README.md	tracked	05_logs	.md	text	2889	65	c360fc2574713895	
05_logs/漏洞_剩余清单_2026-04-21.md	tracked	05_logs	.md	text	16823	221	b9bec9390911b0b1	demo-mock-todo
05_logs/版本演变一览.md	tracked	05_logs	.md	text	38298	507	e392fa2936696477	demo-mock-todo,secret-word
06_assets/bus_schedule_real.md	tracked	06_assets	.md	text	5933	160	4a06f7068c33ed74	demo-mock-todo
06_assets/icons/tomoshibi_app_icon_256.png	tracked	06_assets	.png	binary	21791		3bcb42986a44eb2f	
06_assets/icons/tomoshibi_app_icon_v2.png	tracked	06_assets	.png	binary	169261		cbb14f0888879c3d	
06_assets/icons/tomoshibi_flame.png	tracked	06_assets	.png	binary	169261		cbb14f0888879c3d	
06_assets/icons/tomoshibi_flame_color.psd	tracked	06_assets	.psd	binary	847005		7ca03f731e9a6773	
06_assets/real_samples/bus_notice_2026-03-22_特別運行便.md	tracked	06_assets	.md	text	9389	186	9b6ad61051af6777	
06_assets/术语表.html	tracked	06_assets	.html	text	118340	952	aaf2c380c223d138	demo-mock-todo,secret-word
99_archive/01_specs_Overview_原稿/宿舍管理系统电子化总览.docx	tracked	99_archive	.docx	binary	46005		31c4388a97828cf9	
99_archive/01_specs_Overview_原稿/数据库字段字典.docx	tracked	99_archive	.docx	binary	69021		12a119539a605495	
99_archive/2025-12_早期GPT对话/payload.json	tracked	99_archive	.json	text	11609	1	d9b81a64e027c622	secret-word
99_archive/2025-12_早期GPT对话/prompt.txt	tracked	99_archive	.txt	text	11343	196	547f065dab9053ec	secret-word
99_archive/2025-12_早期GPT对话/resp.json	tracked	99_archive	.json	text	28595	74	8020ad2cc519d78f	secret-word
99_archive/2026-03-08_Folder_Structure_Overview.pages	tracked	99_archive	.pages	binary	188870		3314dc3a7f1cef69	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp.xcodeproj/project.pbxproj	tracked	99_archive	.pbxproj	text	20643	575	9ede33f3b42b64aa	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp.xcodeproj/project.xcworkspace/contents.xcworkspacedata	tracked	99_archive	.xcworkspacedata	text	135	7	7f3b00b5c3fdb452	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Assets.xcassets/AccentColor.colorset/Contents.json	tracked	99_archive	.json	text	123	11	9af65086fa30b492	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Assets.xcassets/AppIcon.appiconset/Contents.json	tracked	99_archive	.json	text	607	35	d776cfae1b33325f	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Assets.xcassets/Contents.json	tracked	99_archive	.json	text	63	6	0fd49ba3c3585c70	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/ContentView.swift	tracked	99_archive	.swift	text	227	18	e00745aff84c9003	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Core/Error/APIErrorMessageMap.swift	tracked	99_archive	.swift	text	1451	45	0c9b62a99def9e8a	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Core/Networking/APIEnvelope.swift	tracked	99_archive	.swift	text	235	13	cc5504a8e42b362c	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Core/Networking/MockJSONLoader.swift	tracked	99_archive	.swift	text	524	17	189bc96ed1a56e91	demo-mock-todo
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Core/Scanning/NFCScanService.swift	tracked	99_archive	.swift	text	3286	103	647bee5ef147589e	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/DMSDStudentAppApp.swift	tracked	99_archive	.swift	text	241	17	e51e3a5205becde8	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/AppShell/StudentAppShellView.swift	tracked	99_archive	.swift	text	8417	258	74699a09a7ada215	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/Application/ApplicationCenterView.swift	tracked	99_archive	.swift	text	477	20	8a861c8310277ad7	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/Common/ScreenState.swift	tracked	99_archive	.swift	text	123	8	f0031c569ffbe3f2	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/Common/StateContainerView.swift	tracked	99_archive	.swift	text	1169	36	c8ea3003bbb8563e	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/Discipline/DisciplineCenterView.swift	tracked	99_archive	.swift	text	602	24	8b29a7ef3079bc25	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/Discipline/DisciplineLedgerView.swift	tracked	99_archive	.swift	text	851	31	afc0e7363e0455cb	demo-mock-todo
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/Discipline/DisciplineSummaryView.swift	tracked	99_archive	.swift	text	827	35	681adbbbdae1e34a	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/Profile/MyPageView.swift	tracked	99_archive	.swift	text	452	20	15949f4dd1b6af1a	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/RollCall/RollCallCenterView.swift	tracked	99_archive	.swift	text	631	24	cf73459c60916962	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/RollCall/RollCallHistoryDetailView.swift	tracked	99_archive	.swift	text	1073	41	ef232bac8c4c541f	demo-mock-todo
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/RollCall/RollCallHistoryHomeView.swift	tracked	99_archive	.swift	text	12396	368	2f2d3e46434b7b61	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/RollCall/RollCallHistoryMonthView.swift	tracked	99_archive	.swift	text	2242	68	5ef4d2c72b99d7f7	demo-mock-todo
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/RollCall/RollCallHistoryStore.swift	tracked	99_archive	.swift	text	4637	159	064fa77c463044ac	demo-mock-todo
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/RollCall/RollCallHomeView.swift	tracked	99_archive	.swift	text	2403	73	c1df1db7c6c3aa00	demo-mock-todo
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/RollCall/RollCallScanSheetView.swift	tracked	99_archive	.swift	text	5921	172	13a0042bc01b9683	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Features/Settings/SettingsCenterView.swift	tracked	99_archive	.swift	text	753	28	11e666133594a8eb	demo-mock-todo
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Mocks/v1/README.md	tracked	99_archive	.md	text	209	6	caf5e4e29dfe470f	demo-mock-todo
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Mocks/v1/history_month.json	tracked	99_archive	.json	text	423	15	09690fdb6a89e434	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Mocks/v1/history_overview.json	tracked	99_archive	.json	text	1375	33	c771e8c2eb167b4b	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Mocks/v1/student_home.json	tracked	99_archive	.json	text	542	17	0e957d588654ea5d	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentApp/Models/V1/APIContractV1Models.swift	tracked	99_archive	.swift	text	1419	63	fe1926ba98090dc5	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentAppTests/DMSDStudentAppTests.swift	tracked	99_archive	.swift	text	1245	36	1d3d0bf68eb0c560	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentAppUITests/DMSDStudentAppUITests.swift	tracked	99_archive	.swift	text	1322	41	1cf5876704c96b07	
99_archive/2026-03-08_throwaway_ios_swift/DMSDStudentApp_iOS/DMSDStudentAppUITests/DMSDStudentAppUITestsLaunchTests.swift	tracked	99_archive	.swift	text	835	33	9e172e570a05aa4b	
99_archive/2026-04-12_executable_dev_checklist_v0.1.md	tracked	99_archive	.md	text	6459	211	944e6678d1fcdc75	secret-word
99_archive/2026-04-15_old_demo/README.md	tracked	99_archive	.md	text	4742	84	197420ef7ac30186	demo-mock-todo
99_archive/2026-04-15_old_demo/backend/app.py	tracked	99_archive	.py	text	2514	80	63edc27b712a1843	demo-mock-todo
99_archive/2026-04-15_old_demo/backend/requirements.txt	tracked	99_archive	.txt	text	27	2	088efdc7eb44bfc3	
99_archive/2026-04-15_old_demo/backend/students.json	tracked	99_archive	.json	text	1614	26	e3853a0ade5c586a	
99_archive/2026-04-15_old_demo/frontend/index.html	tracked	99_archive	.html	text	2139	57	181e4e0a799fa9ff	
99_archive/2026-04-15_old_demo/frontend/script.js	tracked	99_archive	.js	text	7985	240	a0288cd8ba9aac92	demo-mock-todo
99_archive/2026-04-15_old_demo/frontend/style.css	tracked	99_archive	.css	text	7808	310	e8d05b27ab3f2e47	
99_archive/2026-04-15_old_demo/iphone_shortcuts_guide.md	tracked	99_archive	.md	text	4203	104	78ec39f9733898aa	demo-mock-todo
99_archive/2026-04-15_old_demo/run.sh	tracked	99_archive	.sh	text	1361	41	e0eda3ed3b2cf92b	
